Epoch: 0, Step: 0, train_acc: 0.152174, val_acc: 0.11, train_ce: 2.07079, val_ce: 2.06968
Epoch: 0, Step: 82, train_acc: 0.73913, val_acc: 0.67, train_ce: 0.738355, val_ce: 0.900174
Epoch: 0, Step: 83, train_acc: 0.717391, val_acc: 0.67, train_ce: 0.683144, val_ce: 0.905308
Epoch: 0, Step: 84, train_acc: 0.782609, val_acc: 0.67, train_ce: 0.644394, val_ce: 0.900123
Epoch: 0, Step: 85, train_acc: 0.695652, val_acc: 0.68, train_ce: 0.917271, val_ce: 0.890539
Epoch: 0, Step: 86, train_acc: 0.73913, val_acc: 0.68, train_ce: 0.878035, val_ce: 0.87724
Epoch: 0, Step: 87, train_acc: 0.73913, val_acc: 0.67, train_ce: 0.54937, val_ce: 0.863108
Epoch: 0, Step: 88, train_acc: 0.673913, val_acc: 0.67, train_ce: 0.843, val_ce: 0.857343
Epoch: 0, Step: 89, train_acc: 0.73913, val_acc: 0.67, train_ce: 0.633252, val_ce: 0.857768
Epoch: 0, Step: 90, train_acc: 0.826087, val_acc: 0.7, train_ce: 0.682135, val_ce: 0.864987
Epoch: 0, Step: 91, train_acc: 0.804348, val_acc: 0.69, train_ce: 0.490171, val_ce: 0.866397
Epoch: 0, Step: 92, train_acc: 0.826087, val_acc: 0.69, train_ce: 0.531762, val_ce: 0.867801
Epoch: 0, Step: 93, train_acc: 0.76087, val_acc: 0.69, train_ce: 0.678724, val_ce: 0.867629
Epoch: 0, Step: 94, train_acc: 0.804348, val_acc: 0.69, train_ce: 0.667293, val_ce: 0.868336
Epoch: 0, Step: 95, train_acc: 0.847826, val_acc: 0.69, train_ce: 0.553916, val_ce: 0.859687
Epoch: 0, Step: 96, train_acc: 0.543478, val_acc: 0.69, train_ce: 1.30437, val_ce: 0.84699
Epoch: 0, Step: 97, train_acc: 0.73913, val_acc: 0.69, train_ce: 0.56598, val_ce: 0.831543
Epoch: 0, Step: 98, train_acc: 0.869565, val_acc: 0.68, train_ce: 0.571645, val_ce: 0.821432
Epoch: 0, Step: 99, train_acc: 0.804348, val_acc: 0.7, train_ce: 0.52967, val_ce: 0.816235
Epoch: 0, Step: 100, train_acc: 0.73913, val_acc: 0.71, train_ce: 0.639917, val_ce: 0.814072
Epoch: 0, Step: 101, train_acc: 0.847826, val_acc: 0.72, train_ce: 0.473858, val_ce: 0.813146
Epoch: 0, Step: 102, train_acc: 0.826087, val_acc: 0.72, train_ce: 0.533645, val_ce: 0.814837
Epoch: 0, Step: 103, train_acc: 0.782609, val_acc: 0.72, train_ce: 0.587791, val_ce: 0.818643
Epoch: 0, Step: 104, train_acc: 0.782609, val_acc: 0.72, train_ce: 0.662981, val_ce: 0.819488
Epoch: 0, Step: 105, train_acc: 0.782609, val_acc: 0.75, train_ce: 0.615682, val_ce: 0.8182
Epoch: 0, Step: 106, train_acc: 0.73913, val_acc: 0.74, train_ce: 0.744914, val_ce: 0.81639
Epoch: 0, Step: 107, train_acc: 0.73913, val_acc: 0.74, train_ce: 0.74188, val_ce: 0.810748
Epoch: 0, Step: 108, train_acc: 0.630435, val_acc: 0.74, train_ce: 0.763496, val_ce: 0.804418
Epoch: 0, Step: 109, train_acc: 0.695652, val_acc: 0.74, train_ce: 0.900879, val_ce: 0.796908
Epoch: 0, Step: 110, train_acc: 0.73913, val_acc: 0.73, train_ce: 0.765202, val_ce: 0.791895
Epoch: 0, Step: 111, train_acc: 0.804348, val_acc: 0.72, train_ce: 0.566965, val_ce: 0.790408
Epoch: 0, Step: 112, train_acc: 0.869565, val_acc: 0.72, train_ce: 0.46201, val_ce: 0.793308
Epoch: 0, Step: 113, train_acc: 0.717391, val_acc: 0.73, train_ce: 0.846807, val_ce: 0.798891
Epoch: 0, Step: 114, train_acc: 0.73913, val_acc: 0.72, train_ce: 0.765704, val_ce: 0.810172
Epoch: 0, Step: 115, train_acc: 0.73913, val_acc: 0.73, train_ce: 0.733694, val_ce: 0.820889
Epoch: 0, Step: 116, train_acc: 0.695652, val_acc: 0.72, train_ce: 0.891504, val_ce: 0.824221
Epoch: 0, Step: 117, train_acc: 0.73913, val_acc: 0.7, train_ce: 0.810728, val_ce: 0.827982
Epoch: 0, Step: 118, train_acc: 0.782609, val_acc: 0.7, train_ce: 0.514672, val_ce: 0.827536
Epoch: 0, Step: 119, train_acc: 0.73913, val_acc: 0.72, train_ce: 0.712483, val_ce: 0.824391
Epoch: 0, Step: 120, train_acc: 0.717391, val_acc: 0.72, train_ce: 0.710684, val_ce: 0.815486
Epoch: 0, Step: 121, train_acc: 0.73913, val_acc: 0.7, train_ce: 0.665065, val_ce: 0.807353
Epoch: 0, Step: 122, train_acc: 0.826087, val_acc: 0.69, train_ce: 0.452825, val_ce: 0.802019
Epoch: 0, Step: 123, train_acc: 0.717391, val_acc: 0.69, train_ce: 0.668086, val_ce: 0.803301
Epoch: 0, Step: 124, train_acc: 0.76087, val_acc: 0.69, train_ce: 0.777349, val_ce: 0.80305
Epoch: 0, Step: 125, train_acc: 0.652174, val_acc: 0.69, train_ce: 0.932529, val_ce: 0.802461
Epoch: 0, Step: 126, train_acc: 0.673913, val_acc: 0.68, train_ce: 0.73022, val_ce: 0.799663
Epoch: 0, Step: 127, train_acc: 0.73913, val_acc: 0.68, train_ce: 0.70685, val_ce: 0.797291
Epoch: 0, Step: 128, train_acc: 0.782609, val_acc: 0.72, train_ce: 0.595112, val_ce: 0.79408
Epoch: 0, Step: 129, train_acc: 0.76087, val_acc: 0.73, train_ce: 0.753603, val_ce: 0.797333
Epoch: 0, Step: 130, train_acc: 0.695652, val_acc: 0.7, train_ce: 0.665496, val_ce: 0.805414
Epoch: 0, Step: 131, train_acc: 0.76087, val_acc: 0.7, train_ce: 0.733447, val_ce: 0.809914
Epoch: 0, Step: 132, train_acc: 0.73913, val_acc: 0.7, train_ce: 0.64941, val_ce: 0.808256
Epoch: 0, Step: 133, train_acc: 0.826087, val_acc: 0.7, train_ce: 0.707245, val_ce: 0.801198
Epoch: 0, Step: 134, train_acc: 0.826087, val_acc: 0.71, train_ce: 0.465593, val_ce: 0.793918
Epoch: 0, Step: 135, train_acc: 0.782609, val_acc: 0.72, train_ce: 0.685128, val_ce: 0.7876
Epoch: 0, Step: 136, train_acc: 0.782609, val_acc: 0.72, train_ce: 0.605372, val_ce: 0.783918
Epoch: 0, Step: 137, train_acc: 0.717391, val_acc: 0.73, train_ce: 0.65375, val_ce: 0.780369
Epoch: 0, Step: 138, train_acc: 0.782609, val_acc: 0.71, train_ce: 0.643873, val_ce: 0.779288
Epoch: 0, Step: 139, train_acc: 0.869565, val_acc: 0.7, train_ce: 0.481708, val_ce: 0.77929
Epoch: 0, Step: 140, train_acc: 0.695652, val_acc: 0.68, train_ce: 0.780247, val_ce: 0.781452
Epoch: 0, Step: 141, train_acc: 0.826087, val_acc: 0.67, train_ce: 0.662201, val_ce: 0.782383
Epoch: 0, Step: 142, train_acc: 0.652174, val_acc: 0.67, train_ce: 0.843428, val_ce: 0.781916
Epoch: 0, Step: 143, train_acc: 0.826087, val_acc: 0.69, train_ce: 0.555032, val_ce: 0.777571
Epoch: 0, Step: 144, train_acc: 0.76087, val_acc: 0.69, train_ce: 0.514536, val_ce: 0.77338
Epoch: 0, Step: 145, train_acc: 0.826087, val_acc: 0.69, train_ce: 0.441769, val_ce: 0.770651
Epoch: 0, Step: 146, train_acc: 0.891304, val_acc: 0.69, train_ce: 0.54494, val_ce: 0.767895
Epoch: 0, Step: 147, train_acc: 0.782609, val_acc: 0.71, train_ce: 0.600305, val_ce: 0.767272
Epoch: 0, Step: 148, train_acc: 0.782609, val_acc: 0.71, train_ce: 0.67467, val_ce: 0.770607
Epoch: 0, Step: 149, train_acc: 0.695652, val_acc: 0.71, train_ce: 0.752354, val_ce: 0.775973
('file saved', './save_epoch0.npy')
